"GeoArea_Code","GeoArea_Desc","ISO3CD","X","Y","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","Units_Code","Units_Desc","ReportingType_Code","ReportingType_Desc","Value_1990","Value_1991","Value_1992","Value_1993","Value_1994","Value_1995","Value_1996","Value_1997","Value_1998","Value_1999","Value_2000","Value_2001","Value_2002","Value_2003","Value_2004","Value_2005","Value_2006","Value_2007","Value_2008","Value_2009","Value_2010","Value_2011","Value_2012","Value_2013","Value_2014","Value_2015","Value_2016","Value_2017","Value_2018","Latest_Year","Latest_Value","Nature_Desc","Source","Footnotes"
"148","Chad","TCD","18.66618401","15.36279341","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.5","By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed","2.5.2","Proportion of local breeds classified as being at risk, not-at-risk or at unknown level of risk of extinction","1","ER_NRK_LBRED","Proportion of local breeds classified as known being at risk (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2018.0,"0","Country data","DAD-IS 2018 http://www.fao.org/dad-is/","Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. "
"152","Chile","CHL","-71.23029019","-35.2652885","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.5","By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed","2.5.2","Proportion of local breeds classified as being at risk, not-at-risk or at unknown level of risk of extinction","1","ER_NRK_LBRED","Proportion of local breeds classified as known being at risk (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2018.0,"0","Country data","DAD-IS 2018 http://www.fao.org/dad-is/","Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. "
"156","China","CHN","104.1403375","32.30955217","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.5","By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed","2.5.2","Proportion of local breeds classified as being at risk, not-at-risk or at unknown level of risk of extinction","1","ER_NRK_LBRED","Proportion of local breeds classified as known being at risk (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","0.51546","0.25773","0.25773","0.25575","0","0.24213","0.23923","0.23364","0.23148","0.22989","0.22936","0.22883","0.22883","0.22173","0.21882","0.21413","0","0","0.99338","1.31796","1.31796","1.31796","1.31796","1.31796","1.31796","1.31796","1.31796","1.31796","0.32949",2018.0,"0.32949","Country data","DAD-IS 2018 http://www.fao.org/dad-is/","Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. "
"162","Christmas Island","CXR","105.6426067","-10.4882473","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.5","By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed","2.5.2","Proportion of local breeds classified as being at risk, not-at-risk or at unknown level of risk of extinction","1","ER_NRK_LBRED","Proportion of local breeds classified as known being at risk (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"166","Cocos (Keeling) Islands","CCK","96.82633757","-12.18600682","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.5","By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed","2.5.2","Proportion of local breeds classified as being at risk, not-at-risk or at unknown level of risk of extinction","1","ER_NRK_LBRED","Proportion of local breeds classified as known being at risk (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"170","Colombia","COL","-73.07446751","3.888209046","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.5","By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed","2.5.2","Proportion of local breeds classified as being at risk, not-at-risk or at unknown level of risk of extinction","1","ER_NRK_LBRED","Proportion of local breeds classified as known being at risk (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2018.0,"0","Country data","DAD-IS 2018 http://www.fao.org/dad-is/","Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. "
"174","Comoros","COM","43.34234565","-11.66121732","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.5","By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed","2.5.2","Proportion of local breeds classified as being at risk, not-at-risk or at unknown level of risk of extinction","1","ER_NRK_LBRED","Proportion of local breeds classified as known being at risk (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2018.0,"0","Country data","DAD-IS 2018 http://www.fao.org/dad-is/","Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. "
"175","Mayotte","MYT","45.14015057","-12.82217691","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.5","By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed","2.5.2","Proportion of local breeds classified as being at risk, not-at-risk or at unknown level of risk of extinction","1","ER_NRK_LBRED","Proportion of local breeds classified as known being at risk (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"178","Congo","COG","15.22052612","-0.840544119","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.5","By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed","2.5.2","Proportion of local breeds classified as being at risk, not-at-risk or at unknown level of risk of extinction","1","ER_NRK_LBRED","Proportion of local breeds classified as known being at risk (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0",2018.0,"0","Country data","DAD-IS 2018 http://www.fao.org/dad-is/","Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. "
"180","Democratic Republic of the Congo","COD","23.65496507","-2.877154732","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.5","By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed","2.5.2","Proportion of local breeds classified as being at risk, not-at-risk or at unknown level of risk of extinction","1","ER_NRK_LBRED","Proportion of local breeds classified as known being at risk (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2018.0,"0","Country data","DAD-IS 2018 http://www.fao.org/dad-is/","Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. "
"184","Cook Islands","COK","-159.7711391","-21.22696458","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.5","By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed","2.5.2","Proportion of local breeds classified as being at risk, not-at-risk or at unknown level of risk of extinction","1","ER_NRK_LBRED","Proportion of local breeds classified as known being at risk (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2018.0,"0","Country data","DAD-IS 2018 http://www.fao.org/dad-is/","Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. "
"188","Costa Rica","CRI","-84.19712782","9.970998683","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.5","By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed","2.5.2","Proportion of local breeds classified as being at risk, not-at-risk or at unknown level of risk of extinction","1","ER_NRK_LBRED","Proportion of local breeds classified as known being at risk (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0",2018.0,"0","Country data","DAD-IS 2018 http://www.fao.org/dad-is/","Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. "
"191","Croatia","HRV","17.95874553","45.45172212","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.5","By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed","2.5.2","Proportion of local breeds classified as being at risk, not-at-risk or at unknown level of risk of extinction","1","ER_NRK_LBRED","Proportion of local breeds classified as known being at risk (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","75","77.77778","77.77778","81.81818","73.33333","72.22222","72.22222","72.22222","72.22222","72.22222","72.22222","72.22222","72.22222","77.77778","66.66667","65.38462","65.38462","65.38462","69.23077","65.38462","65.38462","65.38462","65.38462","66.66667","66.66667","70.37037","76.31579","76.31579","76.31579",2018.0,"76.31579","Country data","DAD-IS 2018 http://www.fao.org/dad-is/","Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. "
"192","Cuba","CUB","-79.54460144","22.10030366","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.5","By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed","2.5.2","Proportion of local breeds classified as being at risk, not-at-risk or at unknown level of risk of extinction","1","ER_NRK_LBRED","Proportion of local breeds classified as known being at risk (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2018.0,"0","Country data","DAD-IS 2018 http://www.fao.org/dad-is/","Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. "
"196","Cyprus","CYP","33.22285964","35.05659437","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.5","By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed","2.5.2","Proportion of local breeds classified as being at risk, not-at-risk or at unknown level of risk of extinction","1","ER_NRK_LBRED","Proportion of local breeds classified as known being at risk (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","50","50","50","11.11111","9.09091","16.66667","16.66667","16.66667","16.66667","16.66667","16.66667","16.66667","16.66667","16.66667","7.69231","7.14286","7.14286","7.14286","5.88235","5.88235","5.88235","5.88235","5.88235","5.88235","5.88235","5.88235","5.88235","5.88235","5.88235",2018.0,"5.88235","Country data","DAD-IS 2018 http://www.fao.org/dad-is/","Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. "
"203","Czechia","CZE","15.33151382","49.73913871","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.5","By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed","2.5.2","Proportion of local breeds classified as being at risk, not-at-risk or at unknown level of risk of extinction","1","ER_NRK_LBRED","Proportion of local breeds classified as known being at risk (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","0","0","0","60","71.42857","75","75","70","70","70","81.25","81.25","81.25","94.11765","90.90909","90.90909","90.90909","90.90909","82.14286","82.14286","82.14286","82.14286","82.14286","75.75758","75.75758","76.47059","76.47059","74.28571","74.28571",2018.0,"74.28571","Country data","DAD-IS 2018 http://www.fao.org/dad-is/","Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. "
"204","Benin","BEN","2.339933594","9.65401646","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.5","By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed","2.5.2","Proportion of local breeds classified as being at risk, not-at-risk or at unknown level of risk of extinction","1","ER_NRK_LBRED","Proportion of local breeds classified as known being at risk (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2018.0,"0","Country data","DAD-IS 2018 http://www.fao.org/dad-is/","Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. "
"208","Denmark","DNK","9.326571283","56.03829721","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.5","By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed","2.5.2","Proportion of local breeds classified as being at risk, not-at-risk or at unknown level of risk of extinction","1","ER_NRK_LBRED","Proportion of local breeds classified as known being at risk (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","80","80","100","100","100","100","100","92.30769","66.66667","66.66667","72.22222","72.22222","72.22222","72.22222","84.21053","80","85.71429","85.71429","81.81818","68.18182","68.18182","68.18182","51.21951","78.04878","58.53659","75","82.97872","78.84615","78.84615",2018.0,"78.84615","Country data","DAD-IS 2018 http://www.fao.org/dad-is/","Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. "
"212","Dominica","DMA","-61.3493756","15.43391378","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.5","By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed","2.5.2","Proportion of local breeds classified as being at risk, not-at-risk or at unknown level of risk of extinction","1","ER_NRK_LBRED","Proportion of local breeds classified as known being at risk (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0",2018.0,"0","Country data","DAD-IS 2018 http://www.fao.org/dad-is/","Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. "
"214","Dominican Republic","DOM","-70.49847576","18.89832088","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.5","By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed","2.5.2","Proportion of local breeds classified as being at risk, not-at-risk or at unknown level of risk of extinction","1","ER_NRK_LBRED","Proportion of local breeds classified as known being at risk (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2018.0,"0","Country data","DAD-IS 2018 http://www.fao.org/dad-is/","Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. "
"218","Ecuador","ECU","-78.37005241","-1.447785891","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.5","By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed","2.5.2","Proportion of local breeds classified as being at risk, not-at-risk or at unknown level of risk of extinction","1","ER_NRK_LBRED","Proportion of local breeds classified as known being at risk (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2018.0,"0","Country data","DAD-IS 2018 http://www.fao.org/dad-is/","Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. "
"222","El Salvador","SLV","-88.86862995","13.73603564","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.5","By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed","2.5.2","Proportion of local breeds classified as being at risk, not-at-risk or at unknown level of risk of extinction","1","ER_NRK_LBRED","Proportion of local breeds classified as known being at risk (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2018.0,"0","Country data","DAD-IS 2018 http://www.fao.org/dad-is/","Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. "
"226","Equatorial Guinea","GNQ","10.46535826","1.565792376","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.5","By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed","2.5.2","Proportion of local breeds classified as being at risk, not-at-risk or at unknown level of risk of extinction","1","ER_NRK_LBRED","Proportion of local breeds classified as known being at risk (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"231","Ethiopia","ETH","39.63505296","8.631223181","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.5","By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed","2.5.2","Proportion of local breeds classified as being at risk, not-at-risk or at unknown level of risk of extinction","1","ER_NRK_LBRED","Proportion of local breeds classified as known being at risk (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2018.0,"0","Country data","DAD-IS 2018 http://www.fao.org/dad-is/","Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. "
"232","Eritrea","ERI","38.11074289","16.12894644","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.5","By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed","2.5.2","Proportion of local breeds classified as being at risk, not-at-risk or at unknown level of risk of extinction","1","ER_NRK_LBRED","Proportion of local breeds classified as known being at risk (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2018.0,"0","Country data","DAD-IS 2018 http://www.fao.org/dad-is/","Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. "
"233","Estonia","EST","25.84093481","58.68487172","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.5","By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed","2.5.2","Proportion of local breeds classified as being at risk, not-at-risk or at unknown level of risk of extinction","1","ER_NRK_LBRED","Proportion of local breeds classified as known being at risk (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","20","20","20","16.66667","10","10","10","9.09091","10","10","10","10","10","10","10","10","10","10","9.09091","9.09091","9.09091","9.09091","9.09091","9.09091","9.09091","9.09091","9.09091","9.09091","9.09091",2018.0,"9.09091","Country data","DAD-IS 2018 http://www.fao.org/dad-is/","Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. "
"234","Faroe Islands","FRO","-7.122044325","62.21228119","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.5","By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed","2.5.2","Proportion of local breeds classified as being at risk, not-at-risk or at unknown level of risk of extinction","1","ER_NRK_LBRED","Proportion of local breeds classified as known being at risk (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50","50","50",2018.0,"50","Country data","DAD-IS 2018 http://www.fao.org/dad-is/","Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. "
"238","Falkland Islands (Malvinas)","FLK","-58.75246778","-51.74562601","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.5","By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed","2.5.2","Proportion of local breeds classified as being at risk, not-at-risk or at unknown level of risk of extinction","1","ER_NRK_LBRED","Proportion of local breeds classified as known being at risk (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2018.0,"0","Country data","DAD-IS 2018 http://www.fao.org/dad-is/","Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. "
"239","South Georgia and the South Sandwich Islands","SGS","-36.90662765","-54.20736749","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.5","By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed","2.5.2","Proportion of local breeds classified as being at risk, not-at-risk or at unknown level of risk of extinction","1","ER_NRK_LBRED","Proportion of local breeds classified as known being at risk (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"242","Fiji","FJI","177.9660884","-17.83301566","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.5","By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed","2.5.2","Proportion of local breeds classified as being at risk, not-at-risk or at unknown level of risk of extinction","1","ER_NRK_LBRED","Proportion of local breeds classified as known being at risk (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2018.0,"0","Country data","DAD-IS 2018 http://www.fao.org/dad-is/","Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. "
"246","Finland","FIN","23.308447","61.91586738","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.5","By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed","2.5.2","Proportion of local breeds classified as being at risk, not-at-risk or at unknown level of risk of extinction","1","ER_NRK_LBRED","Proportion of local breeds classified as known being at risk (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","75","62.5","62.5","77.77778","60","70","60","60","60","50","50","54.54545","54.54545","54.54545","69.23077","69.23077","69.23077","69.23077","56.25","74.28571","75.67568","75.67568","75.67568","75.67568","75.67568","75.67568","75.67568","75.67568","72.97297",2018.0,"72.97297","Country data","DAD-IS 2018 http://www.fao.org/dad-is/","Observation value corresponds to the date/year when risk status was calculated based on most up to date information available. "
"248","Åland Islands","ALA","19.80945969","60.1544901","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.5","By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed","2.5.2","Proportion of local breeds classified as being at risk, not-at-risk or at unknown level of risk of extinction","1","ER_NRK_LBRED","Proportion of local breeds classified as known being at risk (%)","2019.Q1.G.01","PERCENT","Percentage","G","Global","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
